"id","created_at","updated_at","building_id","floor_number","bounds","room_category_id","room_type_id","code","label_position","position","default_visible","floor_id","icon","hse_id","schedule_url","campus_id"
3622,"2021-09-20 13:24:17","2021-09-26 23:30:15",34,1,"[[[2903.3500061035156,4228.030207875616],[2932.3500061035156,4200.514965369571],[2989.1000061035156,4260.047944609922],[2959.8500061035156,4287.3130485477295]]]",245,,"ММ20_М20-106",,,TRUE,137,,,,3
3709,"2021-09-20 15:22:32","2021-09-26 23:30:19",34,2,"[[[3854.75,3706.0498883820483],[3793.050003051758,3764.0487989202124],[3841.3500061035156,3814.70010780114],[3877.25,3779.9994457270527],[3880.300003051758,3735.7620363525407]]]",245,,"ММ20_М20-234",,,TRUE,138,,,,3
4491,"2021-10-28 14:35:31","2021-12-21 20:10:24",37,0,"[[[3100.7418823242188,2811.4043579101562],[3543.101806640625,2811.3827514648438],[3543.0809326171875,2368.8816528320312],[3320.2606201171875,2368.8807373046875],[3320.28076171875,2519.317169189453],[3100.8046875,2519.3472900390625]]]",266,,"МО29-028",,,TRUE,154,,,,4
4523,"2021-10-29 13:51:46","2021-12-21 20:10:25",37,1,"[[[2631.98095703125,3360.5704345703125],[2509.840087890625,3360.611328125],[2509.89794921875,3379.293701171875],[2345.57568359375,3379.287353515625],[2345.5966796875,3126.8009033203125],[2632.03125,3126.80712890625]]]",245,,"МО29-110",,,TRUE,155,,,,4
3868,"2021-09-22 09:08:29","2021-09-26 23:30:20",34,3,"[[[3349.429856300354,3800.8564805984497],[3408.0281715393066,3862.1849460601807],[3464.054973602295,3808.7469692230225],[3405.4317321777344,3747.307512283325]]]",245,,"ММ20_М20-313",,,TRUE,139,,,,3
4122,"2021-09-22 14:41:14","2021-09-26 23:30:29",36,3,"[[[3795.886329650879,4420.726448059082],[3825.274101257324,4392.760814666748],[3827.649101257324,4395.260814666748],[3874.1624145507812,4355.179756164551],[3922.031578063965,4405.796710968018],[3848.33829498291,4475.814987182617]]]",245,,"МК3а_К-312а",,,TRUE,151,,,,3
4038,"2021-09-22 13:31:27","2021-10-08 15:07:50",34,5,"[[[3779.0628941386044,3647.737955572468],[3845.0623686204653,3716.8382931964056],[3877.0995780600106,3686.3499153554617],[3816.2124621116177,3612.487244873617]]]",245,,"ММ20_М20-538",,,TRUE,141,,,,3
4270,"2021-09-23 08:09:58","2021-09-26 23:30:31",35,0,"[[[3157.4852294921875,4837.72119140625],[3183.208984375,4864.553955078125],[3225.111572265625,4824.579833984375],[3199.344482421875,4797.90283203125]]]",1,,"МК3_К3-001",,,TRUE,143,,,,3
3552,"2021-09-17 14:32:43","2021-09-26 23:30:38",31,4,"[[[5933.0712890625,7279.892578125],[5995,7225.150390625],[6017.5322265625,7249.5458984375],[5955.7080078125,7304.955078125]]]",245,,"МА_417",,,TRUE,126,,,,3
3952,"2021-09-22 11:29:00","2021-10-11 09:08:28",34,4,"[[[3224.949996948242,3921.396100540105],[3189.75,3954.074280208531],[3260.449996948242,4027.2047149042583],[3295.050003051758,3994.524665146145]]]",245,,"ММ20_М20-421",,,TRUE,140,,,,3
4206,"2021-09-22 15:36:02","2021-10-11 09:42:33",36,4,"[[[3495.01257959046,4504.63676386943],[3460.5125129472685,4537.636904625589],[3542.9127387713797,4624.19968900055],[3577.6875,4591.312639801944]]]",245,,"МК3а_К-425",,,TRUE,152,,,,3
4353,"2021-09-23 10:37:45","2021-09-23 10:37:45",36,1,"[[[3888.553056366298,4026.995331195642],[3923.5475859476287,3996.49700019495],[3948.793639431303,4023.9954953595084],[3948.0946825316105,4060.729599613931],[3930.7223982037353,4075.3537993150826]]]",245,,"МК3а_К-109",,,TRUE,149,,,,3
4462,"2021-10-20 11:17:20","2021-10-20 16:05:57",21,2,"[[[2363.2275390625,2701.935546875],[2301.634765625,2985.4140625],[2091,2939.2841796875],[2151.8447265625,2657.75]]]",245,,"4204",,,TRUE,102,,,,2
3768,"2021-09-21 11:17:19","2021-09-26 23:29:20",32,3,"[[[2515.85001373291,3688.4850308136174],[2495.60001373291,3762.526047011701],[2596.85001373291,3792.79281376835],[2591.10001373291,3811.052929249634],[2626.900001525879,3819.6577021038775],[2656.650001525879,3794.3937067119637],[2673.150001525879,3735.361004608086]]]",11,,"ММ11_324",,,TRUE,129,,,,3
3623,"2021-09-20 13:25:03","2021-09-26 23:30:15",34,1,"[[[2935.449996948242,4196.500554272947],[2960.199996948242,4173.3499229659565],[3016.949996948242,4233.1330407745445],[2992.199996948242,4257.396481893511]]]",245,,"ММ20_М20-105",,,TRUE,137,,,,3
3710,"2021-09-20 15:24:43","2021-09-26 23:30:19",34,2,"[[[3697.0999908447266,3469.9362547942746],[3627.0999908447266,3537.2235296499657],[3698.0999908447266,3611.2645458480492],[3762.8499908447266,3549.730458061804]]]",11,,"ММ20_М20-233",,,TRUE,138,,,,3
4492,"2021-10-28 14:44:58","2021-10-28 14:44:58",37,0,"[[[2862.5921630859375,2358.671875],[3005.02294921875,2358.625],[3004.9988708496094,2267.2686462402344],[2862.6343688964844,2267.2957458496094]]]",6,,"МО29-010",,,TRUE,154,,,,4
4524,"2021-10-29 13:51:50","2021-12-21 20:11:13",37,2,"[[[2344,2426.3680372368567],[2346.6000061035156,2810.7993226586664],[2727.75,2811.450662074087],[2728.0999908447266,2533.25],[2686,2532.396920499091],[2686.3999938964844,2397.4002232359035]]]",11,,"МО29-208",,,TRUE,156,,,,4
3869,"2021-09-22 09:09:45","2021-09-26 23:30:20",34,3,"[[[3408.364507675171,3744.584616661072],[3455.0625,3700.03125],[3513.6689348220825,3761.400815963745],[3466.8960285186768,3805.973960876465]]]",245,,"ММ20_М20-313.2",,,TRUE,139,,,,3
3769,"2021-09-21 11:24:04","2021-09-21 11:24:12",32,3,"[[[2567.9000244140625,3507.498891454106],[2517.199981689453,3685.935981474613],[2674.199981689453,3730.460646620758],[2728.9000244140625,3535.0986529509555],[2697.199981689453,3525.8472978030813],[2691.2999877929688,3543.715073170711]]]",11,,"ММ11_325",,,TRUE,129,,,,3
4354,"2021-09-23 10:38:56","2021-09-26 23:30:28",36,2,"[[[3719.62744140625,4172.84375],[3746.53125,4149.79833984375],[3787.2493896484375,4196.098388671875],[3760.4178466796875,4219.1990966796875]]]",245,,"МК3а_К-215",,,TRUE,150,,,,3
4271,"2021-09-23 08:11:11","2021-09-26 23:30:33",35,2,"[[[3221.349972198615,4975.324546335962],[3270.27489642185,5026.8251141316705],[3190.480366386933,5102.740924810807],[3141.2433072711137,5051.4618741842405]]]",245,,"МК3_К3-213",,,TRUE,145,,,,3
4039,"2021-09-22 13:31:42","2021-09-26 23:30:34",35,3,"[[[3287.8506774902344,4776.471302032471],[3318.2256774902344,4808.346302032471],[3356.44864654541,4766.93078994751],[3328.13973236084,4737.501926422119]]]",245,,"МК3_К3-309",,,TRUE,146,,,,3
3553,"2021-09-17 14:33:23","2021-09-26 23:30:37",31,2,"[[[5859.750625610352,7197.369369506836],[5921.112350463867,7142.599479675293],[5989.362350463867,7219.349479675293],[5928.200012207031,7274.030647277832]]]",11,,"МА_213",,,TRUE,124,,,,3
3624,"2021-09-20 13:25:12","2021-09-24 07:56:34",32,2,"[[[3034.99984371185,3613.25],[3079.5,3658.7500000803093],[3127.2742441992614,3612.9999980926514],[3090.5001172161124,3573.9999999598454],[3060.0501869823047,3541.749149737759],[3036.749921855925,3564.4999999196907],[3059.9501452802274,3589.7505668414938]]]",245,,"ММ11_257",,,TRUE,128,,,,3
4207,"2021-09-22 15:36:32","2021-10-08 15:41:47",33,5,"[[[2729.017347984645,4414.5266711403065],[2801.5230134300805,4330.55624705827],[2888.876589761453,4406.249999280246],[2896.381593600781,4413.000004203365],[2910.0061505525073,4423.12500413139],[2911.3749218150106,4424.1250000143955],[2912.999895753347,4425.1249999568145],[2920.0322735029654,4417.275702881087],[2926.282761903434,4422.024030433346],[2897.2002147836897,4455.450679064735],[2935.283465200109,4488.0007922120885],[2883.999980463981,4546.499735929304]]]",245,,"ММ18_18-502",,,TRUE,135,,,,3
956,"2020-01-28 13:23:04","2020-11-23 17:19:48",5,5,"[[[1616.66,1597.8600000000001],[1616.66,1597.8600000000001],[1598.22,1661.1999999999998],[1648.17,1675.7799999999997],[1666.63,1612.44],[1688.61,1618.8399999999997],[1692.3,1606.1799999999998],[1698.7,1608.0499999999997],[1735.93,1480.2899999999995],[1729.53,1478.4299999999998],[1727.35,1477.7899999999995],[1657.59,1457.4499999999998],[1616.66,1597.8600000000001],[1616.66,1597.8600000000001]]]",1,,"L501",,,TRUE,55,,,,1
4123,"2021-09-22 14:41:35","2021-10-11 09:37:43",36,4,"[[[3838.8998887944604,4055.7239214744177],[3815.6999893188477,4075.8790032116194],[3868.4499893188477,4136.412536724918],[3892.0998331916903,4116.124433158506]]]",245,,"МК3а_К-409",,,TRUE,152,,,,3
3356,"2020-09-11 08:52:11","2021-10-20 11:32:54",21,3,"[[[1778.3,3894.9],[1725.2,4141.7],[2125.4,4234.599999999999],[2163.5,4063.9999999999995],[1920.9,4009.2999999999997],[1940,3929.2999999999997],[1778.3,3894.9],[1778.3,3894.9]]]",1,,"4310","[1914.0586,4107.8164]",,TRUE,111,,,,2
3953,"2021-09-22 11:30:55","2021-09-26 23:29:22",32,4,"[[[3015.041015625,3513.75],[3005.205322265625,3546.6826171875],[3007.15087890625,3544.7344970703125],[3079.125,3565.45703125],[3130.07080078125,3517.3125],[3154.899658203125,3532.88330078125],[3181.871337890625,3529.627685546875],[3200.168212890625,3512.266357421875],[3205.019287109375,3483.994384765625],[3195.603515625,3464.347900390625],[3175.71240234375,3451.892333984375],[3063.496337890625,3419.845458984375],[3036.0633544921875,3519.5205078125]]]",265,,"ММ11_433",,,TRUE,130,,,,3
3711,"2021-09-20 15:28:29","2021-09-26 23:30:18",34,2,"[[[3624.1499938964844,3540.990315490673],[3569.6499938964844,3592.518860547447],[3639.949996948242,3664.748891454106],[3692.75,3613.949006888869]]]",11,,"ММ20_М20-232",,,TRUE,138,,,,3
4493,"2021-10-28 14:46:13","2021-10-28 14:46:13",37,0,"[[[2857.3709106445312,2358.6134643554688],[2857.363311767578,2267.1739807128906],[2659.703338623047,2267.165008544922],[2659.6941833496094,2358.6444091796875]]]",6,,"МО29-011",,,TRUE,154,,,,4
4525,"2021-10-29 13:52:53","2021-12-21 20:10:25",37,1,"[[[2632.0087890625,3121.57275390625],[2345.5380859375,3121.5517578125],[2345.594482421875,2990.859130859375],[2631.952392578125,2990.8994140625]]]",245,,"МО29-111",,,TRUE,155,,,,4
92,"2020-01-28 13:23:04","2020-11-23 17:19:49",6,1,"[[[984.92,650.1999999999998],[813.87,606.3199999999997],[737.67,904.6999999999998],[908.56,953.98],[984.92,650.1999999999998],[984.92,650.1999999999998]]]",245,1542,"M111",,,TRUE,1,,,,1
3870,"2021-09-22 09:11:14","2021-09-26 23:30:20",34,3,"[[[3460.8432807922363,3694.4537534713745],[3508.7940559387207,3648.6369943618774],[3567.40625,3710.0625],[3519.375,3756.0625]]]",1,,"ММ20_М20-313.3",,,TRUE,139,,,,3
4040,"2021-09-22 13:32:25","2021-10-08 15:08:09",34,5,"[[[3730.806440118956,3597.268919289076],[3776.3125656897673,3644.9886622159056],[3813.486993426052,3609.3433957240663],[3771.4623945150024,3558.4931969478575]]]",245,,"ММ20_М20-537",,,TRUE,141,,,,3
4355,"2021-09-23 10:40:24","2021-09-26 23:30:27",36,2,"[[[3745.25244140625,4135.2784423828125],[3796.875,4194.0765380859375],[3824.33837890625,4170.55712890625],[3772.872314453125,4112.00244140625]]]",245,,"МК3а_К-213",,,TRUE,150,,,,3
4208,"2021-09-22 15:37:01","2021-10-08 15:40:11",33,5,"[[[2903.781003661747,4455.262323299152],[2918.282136750834,4438.518220878031],[2953.0348522574395,4468.007834097318],[2938.250097680094,4484.499647905738]]]",1,,"ММ18_18-506",,,TRUE,135,,,,3
4124,"2021-09-22 14:42:05","2021-09-26 23:30:29",36,3,"[[[3800.3514556884766,4360.544860839844],[3843.3763427734375,4322.948822021484],[3871.1467895507812,4352.580009460449],[3827.71981048584,4390.0922203063965]]]",265,,"МК3а_К-312б",,,TRUE,151,,,,3
4272,"2021-09-23 08:11:32","2021-09-26 23:30:31",35,0,"[[[3148.9375,4793.894287109375],[3171.8145751953125,4817.7843017578125],[3206.8404541015625,4784.3287353515625],[3184.03125,4760.4825439453125]]]",1,,"МК3_К3-002",,,TRUE,143,,,,3
3554,"2021-09-17 14:33:26","2021-09-26 23:30:38",31,4,"[[[5958.5869140625,7307.4541015625],[6019.5595703125,7252.802734375],[6068.4130859375,7307.37890625],[6007.544921875,7361.9765625]]]",245,,"МА_416",,,TRUE,126,,,,3
3625,"2021-09-20 13:28:59","2021-09-27 07:28:43",34,1,"[[[3460.699996948242,3695.3991223236326],[3513.75,3645.25],[3618.5,3754.397998510492],[3565.9000244140625,3803.301555017701]]]",245,,"ММ20_М20-122",,,TRUE,137,,,,3
4463,"2021-10-20 14:44:40","2021-10-20 14:44:40",21,3,"[[[2298.9453125,2986.04296875],[2090.43505859375,2939.55712890625],[2151.427734375,2657.72265625],[2359.06689453125,2701.6796875]]]",1,,"4305",,,TRUE,111,,,,2
3770,"2021-09-21 11:25:18","2021-09-26 23:29:20",32,3,"[[[2620.999969482422,3833.0174214297163],[2630.199996948242,3842.8991223236326],[2641.4000091552734,3832.898560417062],[2649.499969482422,3842.02240988624],[2675.5999908447266,3816.7987989202124],[2657.3999938964844,3797.898560417062]]]",1,,"ММ11_322",,,TRUE,129,,,,3
3954,"2021-09-22 11:32:06","2021-11-24 14:29:33",34,4,"[[[3278.699996948242,4055.8996689629566],[3228.75,4103.6804540123885],[3250.25,4125.65021560228],[3299.7999877929688,4078.5997767640965]]]",13,,"ММ20_М20-446",,,TRUE,140,"wc",,,3
3712,"2021-09-20 15:29:49","2021-09-26 23:30:18",34,2,"[[[3565.75,3595.8497767640965],[3511.599998474121,3646.8996689629566],[3582.5,3720.999445727053],[3637.5499725341797,3669.1747421801883]]]",11,,"ММ20_М20-231",,,TRUE,138,,,,3
4494,"2021-10-28 14:47:52","2021-10-28 14:47:52",37,0,"[[[2446.3116760253906,2358.702178955078],[2446.2818298339844,2278.48779296875],[2345.5462646484375,2278.46435546875],[2345.5963468551636,2358.6953125]]]",6,,"МО29-001",,,TRUE,154,,,,4
4526,"2021-10-29 13:53:51","2021-12-21 20:10:25",37,2,"[[[2865.3999938964844,2821.900785142474],[2865.375,2980.32510780114],[2999.5,2980.1496536957097],[2999.8999938964844,2821.300446471807]]]",245,,"МО29-208.1",,,TRUE,156,,,,4
3871,"2021-09-22 09:12:59","2021-09-26 23:30:20",34,3,"[[[3514.6122188568115,3643.152816772461],[3563.781145095825,3596.1625900268555],[3648.9745121002197,3685.3788204193115],[3599.8182621002197,3732.5038204193115]]]",245,,"ММ20_М20-313.4",,,TRUE,139,,,,3
3626,"2021-09-20 13:34:23","2021-09-24 07:53:39",32,2,"[[[3031.9999609279625,3615.999999899613],[3075.756984126701,3662.375001485724],[3055.505401709183,3681.6250030316805],[3012.250097680094,3636.000000100387]]]",245,,"ММ11_257а",,,TRUE,128,,,,3
4273,"2021-09-23 08:12:07","2021-09-26 23:30:33",35,2,"[[[3286.1001112055396,4963.274659513418],[3249.5001313795347,4998.024669055567],[3273.6261533846246,5023.830218567761],[3310.6164312990472,4988.810379115472]]]",245,,"МК3_К3-213.1",,,TRUE,145,,,,3
4041,"2021-09-22 13:32:49","2021-09-26 23:30:34",35,3,"[[[3131.9717407226562,4810.791473388672],[3183.250991821289,4864.808776855469],[3229.180465698242,4821.07511138916],[3177.990463256836,4767.300304412842]]]",245,,"МК3_К3-301",,,TRUE,146,,,,3
3955,"2021-09-22 11:34:09","2021-10-11 09:09:43",34,4,"[[[3282.5999908447266,4053.3025326289817],[3304.0999908447266,4076.315280906764],[3307.5999908447266,4072.81334095145],[3340.199996948242,4107.199553528193],[3374.0999908447266,4074.814449497344],[3319.0999908447266,4017.7828559393606]]]",1,,"ММ20_М20-445",,,TRUE,140,,,,3
4125,"2021-09-22 14:42:52","2021-10-11 09:37:32",36,4,"[[[3812.19994439723,4078.474204895165],[3783.8753941386044,4101.749716579253],[3837.1501591809197,4162.625283420747],[3865.549661464165,4139.124716579253]]]",245,,"МК3а_К-411",,,TRUE,152,,,,3
4356,"2021-09-23 10:41:52","2021-09-23 10:41:52",36,1,"[[[3919.5347647906656,4162.601887884463],[3947.951363790566,4138.888948206909],[3990.7025398372393,4187.515044539929],[3962.2890133934493,4211.737857925234]]]",245,,"МК3а_К-108а",,,TRUE,149,,,,3
4464,"2021-10-20 14:46:37","2021-10-20 14:46:37",21,3,"[[[2360.3818359375,2689.2890625],[2154.7470703125,2645.5],[2177.8623046875,2532.921875],[2385.2783203125,2577.1337890625]]]",1,,"4304",,,TRUE,111,,,,2
3771,"2021-09-21 11:26:51","2021-09-26 23:29:20",32,3,"[[[2602.550033569336,3390.0663703686005],[2569.050033569336,3502.628726075146],[2602.050033569336,3513.1345459410904],[2607.550033569336,3496.1251233009903],[2681.1000366210938,3516.636478262782],[2676.3500366210938,3533.896039471119],[2689.6000366210938,3538.148395131144],[2721.1000061035156,3423.1989992552462]]]",11,,"ММ11_326",,,TRUE,129,,,,3
3713,"2021-09-20 15:31:09","2021-09-26 23:30:18",34,2,"[[[3508.5999603271484,3650.7645496648606],[3461.400001525879,3694.9495611618163],[3532.3499603271484,3769.5803695773257],[3579.25,3723.248891454106]]]",11,,"ММ20_М20-230",,,TRUE,138,,,,3
3555,"2021-09-17 14:34:15","2021-09-26 23:30:38",31,4,"[[[6030.75,7430.015625],[6112.234375,7356.4013671875],[6133.849609375,7380.9169921875],[6052.5859375,7454.166015625]]]",1,,"МА_415",,,TRUE,126,,,,3
4495,"2021-10-28 15:03:41","2021-10-28 15:03:41",37,0,"[[[2345.583080291748,2090.969619035721],[2704.504955291748,2090.993056535721],[2704.5213317871094,2047.1875],[2994.6429862976074,2047.3154442310333],[2994.5524291992188,1902.7691955566406],[2346.0325927734375,1903.0831298828125]]]",6,,"МО29-002",,,TRUE,154,,,,4
4527,"2021-10-29 13:56:44","2021-12-21 20:11:13",37,2,"[[[2764.2250022888184,2990.875],[2764.5,3243.4733948985404],[3000.5,3244.674041705381],[2999.800018310547,2991.0005542729473]]]",11,,"МО29-201",,,TRUE,156,,,,4
3872,"2021-09-22 09:14:16","2021-09-26 23:30:20",34,3,"[[[3566.7818546295166,3593.304986000061],[3620.453113555908,3542.11958026886],[3682.747444152832,3607.434896469116],[3629.151520729065,3658.7140197753906]]]",265,,"ММ20_М20-313.5",,,TRUE,139,,,,3
3167,"2020-09-11 08:52:05","2020-10-22 11:59:25",25,1,"[[[3729.1,4495.7],[3642.9,4476.7],[3625,4563.6],[3711,4582.3]]]",1,,"1107","[3665.8291,4540.3164]",,TRUE,98,,,,2
4042,"2021-09-22 13:33:26","2021-10-08 15:08:24",34,5,"[[[3710.044815626999,3575.4723606004745],[3752.3123029306976,3535.3496309805],[3768.8994984695505,3555.3249015661104],[3727.9002886536073,3594.351048084235]]]",1,,"ММ20_М20-536",,,TRUE,141,,,,3
4210,"2021-09-22 15:37:28","2021-09-26 23:30:32",35,1,"[[[3046.74609375,5017.59375],[3056.0048828125,5003.25],[3077.43994140625,5017.9111328125],[3073.6629638671875,5034.357177734375],[3052.370361328125,5037.0069580078125],[3061.1131591796875,5026.72216796875]]]",245,,"МК3_К3-111",,,TRUE,144,,,,3
3556,"2021-09-17 14:35:00","2021-09-26 23:30:38",31,4,"[[[6057.880859375,7460.0830078125],[6174.205078125,7356.5146484375],[6229.767578125,7419.2158203125],[6113.310546875,7522.666015625]]]",245,,"МА_414",,,TRUE,126,,,,3
3627,"2021-09-20 13:36:00","2021-09-27 07:28:54",34,1,"[[[3521.8999938964844,3638.5396305157155],[3539.3999938964844,3658.0504388381837],[3535,3661],[3622.7000122070312,3753.2031563023493],[3673.7000122070312,3705.1765512008897],[3623.7000122070312,3651.1466204617473],[3597.3999938964844,3675.818183206113],[3541.2999877929688,3617.2993226586664]]]",1,,"ММ20_М20-123",,,TRUE,137,,,,3
3956,"2021-09-22 11:34:58","2021-10-11 09:09:59",34,4,"[[[3349.550003051758,3988.0824557345004],[3322.550003051758,4013.596589694651],[3378.300003051758,4071.878876093818],[3404.300003051758,4046.1146035654306]]]",245,,"ММ20_М20-444",,,TRUE,140,,,,3
4465,"2021-10-20 14:48:07","2021-10-20 14:48:07",21,3,"[[[2388.2177734375,2565],[2400.2998046875,2510.1923828125],[2243.240234375,2476.7197265625],[2231.625,2531.8212890625]]]",1,,"4303",,,TRUE,111,,,,2
4357,"2021-09-23 10:43:04","2021-09-23 10:43:04",36,1,"[[[3933.2073426433876,4146.308173203697],[3919.334511273646,4130.184055584479],[3954.9493204784717,4099.546842871245],[4014.3937252083433,4167.140367145928],[3993.6469683851255,4184.6394095233745],[3948.3378945582917,4133.760666836825]]]",245,,"МК3а_К-108",,,TRUE,149,,,,3
3772,"2021-09-21 11:31:18","2021-09-26 23:29:20",32,3,"[[[2629.1000366210938,3296.964792217426],[2603.6000366210938,3386.264261077952],[2664.1000366210938,3403.7739608545257],[2667.75,3388.1502308695267],[2695.25,3395.8497843977198],[2691.1000366210938,3410.7778407651554],[2722.6000366210938,3420.2831063581525],[2748.6000366210938,3332.23433033881]]]",11,,"ММ11_326а",,,TRUE,129,,,,3
4126,"2021-09-22 14:43:28","2021-11-24 14:29:34",34,5,"[[[3229.275190118956,4078.8377263549114],[3266.57507959046,4043.1248582896264],[3300.8309752470855,4078.7125137893513],[3263.431078825235,4114.406816841494]]]",13,,"ММ20_М20-549",,,TRUE,141,"wc",,,3
3714,"2021-09-20 15:32:11","2021-09-26 23:30:18",34,2,"[[[3455.1000061035156,3701.760658303796],[3408.8500061035156,3745.7850463134673],[3479.3500061035156,3819.3257853750774],[3526.3999938964844,3774.749445727053]]]",11,,"ММ20_М20-229",,,TRUE,138,,,,3
4274,"2021-09-23 08:13:28","2021-11-24 14:29:37",35,2,"[[[3223.6861900183467,4971.132794070542],[3243.3060333716044,4956.99978743444],[3263.8006468106764,4978.386903671373],[3246.224972198615,4994.924602447582]]]",13,,"МК3_К3-229",,,TRUE,145,"wc",,,3
4496,"2021-10-28 15:12:07","2021-10-28 15:12:07",37,0,"[[[2788.1041374206543,2179.3083946704865],[2709.7705993652344,2179.2171573638916],[2709.7749938964844,2052.6244506835938],[2788.078125,2052.511199951172]]]",6,,"МО29-003",,,TRUE,154,,,,4
4528,"2021-10-29 13:59:56","2021-12-21 20:10:25",37,1,"[[[2679.4495849609375,2811.37451171875],[2679.4749755859375,2669.782958984375],[2345.59423828125,2669.790283203125],[2345.615478515625,2811.3677978515625]]]",245,,"МО29-112",,,TRUE,155,,,,4
3873,"2021-09-22 09:16:25","2021-09-26 23:30:20",34,3,"[[[3603.064672470093,3734.949131011963],[3651.8041076660156,3688.298768043518],[3709.9727783203125,3749.2251443862915],[3661.28125,3795.783422470093]]]",245,,"ММ20_М20-314",,,TRUE,139,,,,3
4358,"2021-09-23 10:46:30","2021-09-26 23:30:27",36,2,"[[[3827.966064453125,4167.65087890625],[3849.3526611328125,4149.41357421875],[3797.78125,4090.90869140625],[3776.34375,4109]]]",245,,"МК3а_К-211",,,TRUE,150,,,,3
4275,"2021-09-23 08:13:45","2021-09-26 23:30:31",35,0,"[[[3143.1678466796875,4787.70751953125],[3095.5645751953125,4737.959228515625],[3147.0625,4688.8125],[3194.5880126953125,4738.597900390625]]]",245,,"МК3_К3-003",,,TRUE,143,,,,3
4043,"2021-09-22 13:33:36","2021-09-26 23:30:34",35,3,"[[[3027.904739379883,4702.283737182617],[3129.154739379883,4808.283737182617],[3175.154739379883,4763.783737182617],[3074.0833892822266,4658.402755737305]]]",245,,"МК3_К3-302",,,TRUE,146,,,,3
3557,"2021-09-17 14:35:43","2021-09-26 23:30:38",31,4,"[[[6115.8525390625,7279.9765625],[6196.8076171875,7207.7197265625],[6254.798828125,7272.79296875],[6174.548828125,7344.79296875]]]",1,,"МА_413",,,TRUE,126,,,,3
3957,"2021-09-22 11:36:01","2021-10-11 09:10:24",34,4,"[[[3375.6000061035156,3962.5683179575385],[3353.6000061035156,3984.830650530611],[3408.3500061035156,4042.6126597933044],[3431.25,4019.9501154347636]]]",245,,"ММ20_М20-443",,,TRUE,140,,,,3
4127,"2021-09-22 14:43:43","2021-10-11 09:37:12",36,4,"[[[3781.25,4105.299337925913],[3744.9500045776367,4136.006505073505],[3798.4500045776367,4195.789622882093],[3834.4997372409302,4164.999433158506]]]",245,,"МК3а_К-413",,,TRUE,152,,,,3
4466,"2021-10-20 14:49:52","2021-10-20 14:49:52",21,3,"[[[2402.185546875,2498.3427734375],[2415.685546875,2435.70703125],[2259.2958984375,2403.2578125],[2245.5458984375,2464.7578125]]]",1,,"4302",,,TRUE,111,,,,2
3773,"2021-09-21 11:35:45","2021-09-26 23:29:20",32,3,"[[[2756.9500122070312,3657.415881446658],[2736.9500122070312,3726.2039877117695],[2744.6500091552734,3733.9002156022802],[2789.199996948242,3690.8492224911497]]]",1,,"ММ11_338",,,TRUE,129,,,,3
3628,"2021-09-20 13:36:49","2021-09-26 23:30:16",34,1,"[[[3544.3999938964844,3617.527990783827],[3568.3999938964844,3595.015519642518],[3620.6000061035156,3648.998891454106],[3597.3999938964844,3671.557921522969]]]",245,,"ММ20_М20-123.1",,,TRUE,137,,,,3
3715,"2021-09-20 15:33:03","2021-09-26 23:30:18",34,2,"[[[3405.1500091552734,3748.586593697545],[3383.099998474121,3769.699549711381],[3454,3843.8497843977198],[3476.1499938964844,3822.0493302922896]]]",245,,"ММ20_М20-228",,,TRUE,138,,,,3
4211,"2021-09-22 15:37:33","2021-11-24 14:29:30",33,5,"[[[2953.0348522574395,4398.0324806956205],[2921.5323907190777,4434.7695412315115],[2956.0350866896647,4464.259154450799],[2987.250019536019,4428.000264070696]]]",13,,"ММ18_18-505",,,TRUE,135,"wc",,,3
4497,"2021-10-28 15:14:06","2021-10-28 15:14:06",37,0,"[[[2916.831756591797,2186.0303344726562],[2916.8338623046875,2052.483184814453],[2793.2533264160156,2052.4542541503906],[2793.336181640625,2185.8294677734375]]]",6,,"МО29-004",,,TRUE,154,,,,4
4529,"2021-10-29 14:01:52","2021-12-21 20:11:13",37,2,"[[[2345,2990.0911778997934],[2345,3113.659630608757],[2645,3113.659630608757],[2645.099998474121,2990.7253310370434]]]",245,,"МО29-207",,,TRUE,156,,,,4
3874,"2021-09-22 09:17:41","2021-09-26 23:30:20",34,3,"[[[3631.9258279800415,3661.609073638916],[3685.535283088684,3610.3540534973145],[3766.4672079086304,3695.161310195923],[3712.8545141220093,3746.4086904525757]]]",245,,"ММ20_М20-314.1",,,TRUE,139,,,,3
3378,"2020-09-11 08:52:12","2020-10-22 11:59:26",25,3,"[[[3193.9,4309.8],[3250.8,4322.4],[3269.7,4239],[3212.8,4226.4],[3194,4308.8],[3194,4308.8],[3194,4308.8],[3194,4308.8],[3194,4308.8]]]",245,,"1322","[3221.4592,4277.9399]",,TRUE,109,,,,2
3379,"2020-09-11 08:52:12","2020-10-22 11:59:26",25,3,"[[[3263.3,4326],[3354.1,4346.1],[3373.1,4261.6],[3282.2,4241.6],[3263.4,4324],[3263.4,4324]]]",245,,"1323","[3307.8875,4296.958]",,TRUE,109,,,,2
3774,"2021-09-21 11:40:17","2021-09-21 11:40:17",32,3,"[[[2908.250015258789,3578.1719746322647],[2923.250015258789,3527.6439838484375],[2940.500015258789,3532.146478076699],[2934.6000061035156,3552.649661329333]]]",1,,"ММ11_340",,,TRUE,129,,,,3
