id,type,room_id,campus_id
3675,roomDoor,1357,1
3676,roomDoor,1356,1
3677,corridor,-1,1
2710,corridor,-1,1
2711,roomDoor,955,1
2712,corridor,-1,1
2713,roomDoor,946,1
2714,corridor,-1,1
2715,corridor,-1,1
2716,corridor,-1,1
2717,roomDoor,866,1
2718,corridor,-1,1
2719,corridor,-1,1
2720,corridor,-1,1
2721,corridor,-1,1
2722,roomDoor,867,1
2724,corridor,-1,1
2725,corridor,-1,1
2726,roomDoor,877,1
2727,roomDoor,879,1
2728,corridor,-1,1
2903,corridor,-1,1
2729,roomDoor,878,1
2730,corridor,-1,1
2731,roomDoor,869,1
2732,corridor,-1,1
2733,roomDoor,870,1
2734,corridor,-1,1
2735,roomDoor,876,1
2737,roomDoor,871,1
2738,corridor,-1,1
2739,roomDoor,872,1
2740,corridor,-1,1
2741,roomDoor,875,1
2742,corridor,-1,1
2743,roomDoor,873,1
2744,corridor,-1,1
2745,roomDoor,874,1
2746,roomDoor,868,1
2747,corridor,-1,1
2749,corridor,-1,1
2750,corridor,-1,1
2751,roomDoor,839,1
2752,corridor,-1,1
2753,elevator,-1,1
2754,corridor,-1,1
2755,roomDoor,826,1
2756,corridor,-1,1
2757,corridor,-1,1
2758,elevator,-1,1
2759,roomDoor,831,1
2760,corridor,-1,1
2761,roomDoor,830,1
2762,corridor,-1,1
2763,roomDoor,829,1
2765,corridor,-1,1
2766,stairs,-1,1
2767,corridor,-1,1
2768,roomDoor,827,1
2769,corridor,-1,1
2770,roomDoor,833,1
2771,corridor,-1,1
2772,roomDoor,836,1
2773,corridor,-1,1
2774,roomDoor,825,1
2775,corridor,-1,1
2776,roomDoor,838,1
2778,roomDoor,832,1
2779,corridor,-1,1
2780,roomDoor,837,1
2781,roomDoor,840,1
2782,corridor,-1,1
2783,roomDoor,841,1
2784,corridor,-1,1
2785,roomDoor,842,1
2786,corridor,-1,1
2787,stairs,-1,1
2788,corridor,-1,1
2789,corridor,-1,1
2791,roomDoor,846,1
2792,corridor,-1,1
2793,roomDoor,843,1
2794,corridor,-1,1
2795,stairs,-1,1
2796,corridor,-1,1
2797,roomDoor,850,1
2798,corridor,-1,1
2799,roomDoor,851,1
2800,corridor,-1,1
2801,elevator,-1,1
2802,corridor,-1,1
2804,roomDoor,853,1
2805,corridor,-1,1
2806,roomDoor,855,1
2807,corridor,-1,1
2808,roomDoor,858,1
2809,corridor,-1,1
2810,stairs,-1,1
2811,corridor,-1,1
2812,roomDoor,844,1
2813,corridor,-1,1
2814,roomDoor,835,1
2815,corridor,-1,1
2817,roomDoor,834,1
2818,corridor,-1,1
2819,roomDoor,852,1
2820,corridor,-1,1
2821,roomDoor,849,1
2822,corridor,-1,1
2823,roomDoor,856,1
2824,corridor,-1,1
2825,roomDoor,859,1
2826,corridor,-1,1
2827,roomDoor,860,1
2828,corridor,-1,1
2831,corridor,-1,1
2832,roomDoor,854,1
2833,roomDoor,862,1
2835,roomDoor,861,1
2836,roomDoor,861,1
2837,roomDoor,861,1
2838,roomDoor,801,1
2840,corridor,-1,1
2841,stairs,-1,1
2842,corridor,-1,1
2844,corridor,-1,1
2845,elevator,-1,1
2846,roomDoor,1037,1
2847,corridor,-1,1
2848,roomDoor,1044,1
2849,corridor,-1,1
2850,roomDoor,1032,1
2851,corridor,-1,1
2852,roomDoor,1042,1
2853,corridor,-1,1
2854,roomDoor,1031,1
2855,corridor,-1,1
2856,roomDoor,1049,1
2858,roomDoor,1036,1
2859,roomDoor,1034,1
2860,corridor,-1,1
2861,roomDoor,1048,1
2862,roomDoor,1027,1
2863,corridor,-1,1
2864,roomDoor,1026,1
2865,corridor,-1,1
2866,roomDoor,1029,1
2867,corridor,-1,1
2869,corridor,-1,1
2870,roomDoor,1025,1
2871,corridor,-1,1
2872,roomDoor,1024,1
2873,roomDoor,1035,1
2875,roomDoor,1033,1
2876,corridor,-1,1
2878,corridor,-1,1
2879,roomDoor,1050,1
2880,corridor,-1,1
2881,roomDoor,1038,1
2882,corridor,-1,1
2883,roomDoor,1043,1
2884,corridor,-1,1
2885,roomDoor,1039,1
2886,corridor,-1,1
2887,roomDoor,1040,1
2888,corridor,-1,1
2889,roomDoor,1041,1
2890,corridor,-1,1
2891,stairs,-1,1
2893,roomDoor,986,1
2894,corridor,-1,1
2895,roomDoor,983,1
2896,corridor,-1,1
2897,roomDoor,984,1
2898,corridor,-1,1
2899,stairs,-1,1
2900,corridor,-1,1
2901,corridor,-1,1
2902,corridor,-1,1
2904,corridor,-1,1
2905,corridor,-1,1
2906,corridor,-1,1
2908,stairs,-1,1
2909,corridor,-1,1
2910,stairs,-1,1
2911,elevator,-1,1
2912,corridor,-1,1
2913,roomDoor,988,1
2914,corridor,-1,1
2915,corridor,-1,1
2916,corridor,-1,1
2917,corridor,-1,1
2918,corridor,-1,1
2920,corridor,-1,1
2921,stairs,-1,1
2922,corridor,-1,1
2923,corridor,-1,1
2925,stairs,-1,1
2926,corridor,-1,1
2927,stairs,-1,1
2928,corridor,-1,1
2929,roomDoor,1022,1
2930,corridor,-1,1
2931,roomDoor,1018,1
2932,corridor,-1,1
2933,roomDoor,1014,1
2934,corridor,-1,1
2935,roomDoor,1017,1
2936,corridor,-1,1
2938,corridor,-1,1
2939,roomDoor,1012,1
2940,roomDoor,1011,1
2941,corridor,-1,1
2942,roomDoor,997,1
2943,corridor,-1,1
2944,roomDoor,989,1
2945,corridor,-1,1
2946,roomDoor,993,1
2947,corridor,-1,1
2948,roomDoor,990,1
2949,corridor,-1,1
2951,corridor,-1,1
2952,roomDoor,1007,1
2953,corridor,-1,1
2954,elevator,-1,1
2955,roomDoor,1002,1
2956,corridor,-1,1
2958,corridor,-1,1
2959,roomDoor,1003,1
2960,corridor,-1,1
2961,roomDoor,1020,1
2962,roomDoor,1010,1
2963,corridor,-1,1
2964,roomDoor,1004,1
2965,roomDoor,999,1
2966,corridor,-1,1
2967,roomDoor,1000,1
2968,corridor,-1,1
2970,corridor,-1,1
2971,roomDoor,1008,1
2972,corridor,-1,1
2973,roomDoor,1023,1
2974,corridor,-1,1
2975,roomDoor,994,1
2976,corridor,-1,1
2977,roomDoor,991,1
2978,corridor,-1,1
2979,roomDoor,992,1
2980,corridor,-1,1
2981,roomDoor,996,1
2983,corridor,-1,1
2984,roomDoor,995,1
2985,corridor,-1,1
2986,roomDoor,1006,1
2987,corridor,-1,1
2988,roomDoor,1016,1
2989,corridor,-1,1
2990,roomDoor,1015,1
2991,roomDoor,1019,1
2992,roomDoor,1013,1
2993,corridor,-1,1
2995,corridor,-1,1
2996,corridor,-1,1
2997,corridor,-1,1
2998,corridor,-1,1
2999,corridor,-1,1
3000,corridor,-1,1
3001,corridor,-1,1
3002,stairs,-1,1
3003,corridor,-1,1
3004,corridor,-1,1
3005,corridor,-1,1
3006,corridor,-1,1
3007,stairs,-1,1
3008,corridor,-1,1
3009,corridor,-1,1
3010,roomDoor,1082,1
3011,corridor,-1,1
3012,corridor,-1,1
3014,corridor,-1,1
3015,corridor,-1,1
3016,roomDoor,1093,1
3017,corridor,-1,1
3018,roomDoor,1088,1
3019,corridor,-1,1
3020,roomDoor,1089,1
3021,corridor,-1,1
3022,corridor,-1,1
3023,roomDoor,1091,1
3024,corridor,-1,1
3025,corridor,-1,1
3026,roomDoor,1087,1
3027,corridor,-1,1
3028,elevator,-1,1
3030,elevator,-1,1
3031,stairs,-1,1
3032,corridor,-1,1
3033,roomDoor,1084,1
3034,corridor,-1,1
3035,corridor,-1,1
3036,corridor,-1,1
3037,roomDoor,1085,1
3040,corridor,-1,1
3041,roomDoor,1083,1
3042,corridor,-1,1
3043,elevator,-1,1
3044,corridor,-1,1
3045,roomDoor,1081,1
3046,roomDoor,1081,1
3047,corridor,-1,1
3048,corridor,-1,1
3049,corridor,-1,1
3050,corridor,-1,1
3051,corridor,-1,1
3052,corridor,-1,1
3053,corridor,-1,1
3054,corridor,-1,1
3055,stairs,-1,1
3057,corridor,-1,1
3058,roomDoor,1095,1
3059,corridor,-1,1
3060,roomDoor,1092,1
3061,corridor,-1,1
3062,corridor,-1,1
3063,corridor,-1,1
3064,corridor,-1,1
3065,roomDoor,1087,1
3066,corridor,-1,1
3067,corridor,-1,1
3068,corridor,-1,1
3070,roomDoor,1090,1
3071,corridor,-1,1
3072,corridor,-1,1
3073,corridor,-1,1
3075,corridor,-1,1
3076,roomDoor,1093,1
3077,corridor,-1,1
3078,roomDoor,1095,1
3079,corridor,-1,1
3080,roomDoor,1094,1
3081,corridor,-1,1
3082,corridor,-1,1
3083,corridor,-1,1
3084,roomDoor,1096,1
3085,roomDoor,1096,1
3086,corridor,-1,1
3088,corridor,-1,1
3089,roomDoor,1086,1
3090,corridor,-1,1
3091,corridor,-1,1
3092,corridor,-1,1
3093,stairs,-1,1
3094,corridor,-1,1
3095,corridor,-1,1
3096,corridor,-1,1
3097,stairs,-1,1
3098,corridor,-1,1
3099,corridor,-1,1
3100,corridor,-1,1
3101,corridor,-1,1
3102,corridor,-1,1
3103,roomDoor,1064,1
3104,corridor,-1,1
3105,elevator,-1,1
3106,corridor,-1,1
3107,corridor,-1,1
3109,roomDoor,1051,1
3110,corridor,-1,1
3111,stairs,-1,1
3112,corridor,-1,1
3113,roomDoor,1063,1
3114,corridor,-1,1
3115,roomDoor,1056,1
3116,corridor,-1,1
3117,corridor,-1,1
3118,roomDoor,1057,1
3119,roomDoor,1078,1
3120,corridor,-1,1
3122,corridor,-1,1
3123,roomDoor,1079,1
3124,corridor,-1,1
3125,roomDoor,1077,1
3126,corridor,-1,1
3127,roomDoor,1076,1
3128,corridor,-1,1
3129,roomDoor,1062,1
3130,corridor,-1,1
3131,roomDoor,1075,1
3132,corridor,-1,1
3134,corridor,-1,1
3135,roomDoor,1060,1
3136,corridor,-1,1
3137,roomDoor,1073,1
3138,corridor,-1,1
3139,corridor,-1,1
3140,roomDoor,1072,1
3141,roomDoor,1059,1
3142,corridor,-1,1
3143,roomDoor,1058,1
3144,corridor,-1,1
3145,roomDoor,1066,1
3147,roomDoor,1071,1
3148,corridor,-1,1
3149,roomDoor,1070,1
3150,corridor,-1,1
3151,roomDoor,1068,1
3152,corridor,-1,1
3153,roomDoor,1067,1
3154,corridor,-1,1
3155,roomDoor,1065,1
3156,corridor,-1,1
3157,roomDoor,1053,1
3158,corridor,-1,1
3160,roomDoor,1061,1
3161,corridor,-1,1
3162,roomDoor,1069,1
3163,corridor,-1,1
3164,roomDoor,978,1
3165,corridor,-1,1
3166,roomDoor,981,1
3167,corridor,-1,1
3168,roomDoor,982,1
3169,corridor,-1,1
3170,stairs,-1,1
3171,corridor,-1,1
3173,corridor,-1,1
3174,roomDoor,959,1
3175,roomDoor,960,1
3176,corridor,-1,1
3177,stairs,-1,1
3178,corridor,-1,1
3179,roomDoor,963,1
3180,corridor,-1,1
3181,roomDoor,964,1
3182,corridor,-1,1
3183,elevator,-1,1
3184,corridor,-1,1
3186,roomDoor,966,1
3187,corridor,-1,1
3188,roomDoor,970,1
3189,corridor,-1,1
3190,roomDoor,974,1
3191,corridor,-1,1
3192,roomDoor,976,1
3193,corridor,-1,1
3194,roomDoor,977,1
3195,corridor,-1,1
3196,roomDoor,980,1
3197,corridor,-1,1
3199,corridor,-1,1
3200,roomDoor,973,1
3201,corridor,-1,1
3203,corridor,-1,1
3204,roomDoor,958,1
3205,corridor,-1,1
3206,roomDoor,1055,1
3207,corridor,-1,1
3208,roomDoor,961,1
3209,roomDoor,1054,1
3210,corridor,-1,1
3211,roomDoor,969,1
3212,corridor,-1,1
3214,roomDoor,962,1
3215,corridor,-1,1
3216,roomDoor,971,1
3217,corridor,-1,1
3218,roomDoor,975,1
3219,corridor,-1,1
3220,roomDoor,957,1
3221,roomDoor,967,1
3222,roomDoor,968,1
3223,corridor,-1,1
3224,corridor,-1,1
3225,stairs,-1,1
3227,roomDoor,1161,1
3228,corridor,-1,1
3229,elevator,-1,1
3230,roomDoor,1154,1
3231,corridor,-1,1
3232,roomDoor,1159,1
3233,corridor,-1,1
3234,roomDoor,1149,1
3235,corridor,-1,1
3236,roomDoor,1157,1
3237,corridor,-1,1
3239,corridor,-1,1
3240,roomDoor,1163,1
3241,corridor,-1,1
3242,roomDoor,1153,1
3243,roomDoor,1151,1
3244,corridor,-1,1
3245,roomDoor,1162,1
3246,roomDoor,1144,1
3247,corridor,-1,1
3248,roomDoor,1143,1
3249,corridor,-1,1
3250,roomDoor,1146,1
3252,roomDoor,1147,1
3253,corridor,-1,1
3254,roomDoor,1142,1
3255,corridor,-1,1
3256,roomDoor,1141,1
3257,roomDoor,1152,1
3258,corridor,-1,1
3259,roomDoor,1150,1
3260,corridor,-1,1
3261,roomDoor,1145,1
3262,corridor,-1,1
3264,corridor,-1,1
3265,roomDoor,1156,1
3266,corridor,-1,1
3267,roomDoor,1158,1
3268,corridor,-1,1
3269,roomDoor,1140,1
3270,corridor,-1,1
3271,roomDoor,1160,1
3272,corridor,-1,1
3273,roomDoor,1138,1
3274,roomDoor,1155,1
3275,corridor,-1,1
3277,stairs,-1,1
3278,corridor,-1,1
3279,roomDoor,1100,1
3280,corridor,-1,1
3281,roomDoor,1097,1
3282,corridor,-1,1
3284,corridor,-1,1
3285,stairs,-1,1
3287,stairs,-1,1
3288,elevator,-1,1
3289,corridor,-1,1
3290,roomDoor,1102,1
3291,corridor,-1,1
3292,corridor,-1,1
3293,roomDoor,1099,1
3294,stairs,-1,1
3295,corridor,-1,1
3296,roomDoor,1136,1
3297,corridor,-1,1
3299,corridor,-1,1
3300,roomDoor,1128,1
3301,corridor,-1,1
3302,roomDoor,1131,1
3303,corridor,-1,1
3304,roomDoor,1101,1
3305,corridor,-1,1
3306,roomDoor,1126,1
3307,roomDoor,1125,1
3308,corridor,-1,1
3309,roomDoor,1111,1
3310,corridor,-1,1
3312,corridor,-1,1
3313,roomDoor,1107,1
3314,corridor,-1,1
3315,roomDoor,1104,1
3316,corridor,-1,1
3317,roomDoor,1119,1
3318,corridor,-1,1
3319,roomDoor,1121,1
3320,corridor,-1,1
3321,elevator,-1,1
3322,roomDoor,1116,1
3323,corridor,-1,1
3324,roomDoor,1115,1
3326,roomDoor,1117,1
3327,corridor,-1,1
3328,roomDoor,1134,1
3329,roomDoor,1124,1
3330,corridor,-1,1
3331,roomDoor,1118,1
3332,roomDoor,1113,1
3333,corridor,-1,1
3334,roomDoor,1114,1
3335,corridor,-1,1
3337,corridor,-1,1
3338,roomDoor,1122,1
3339,corridor,-1,1
3340,roomDoor,1137,1
3341,corridor,-1,1
3342,roomDoor,1108,1
3343,corridor,-1,1
3344,roomDoor,1105,1
3345,corridor,-1,1
3346,roomDoor,1106,1
3347,corridor,-1,1
3348,roomDoor,1110,1
3350,corridor,-1,1
3351,roomDoor,1109,1
3352,corridor,-1,1
3353,roomDoor,1120,1
3354,corridor,-1,1
3355,roomDoor,1130,1
3356,corridor,-1,1
3357,roomDoor,1129,1
3358,roomDoor,1133,1
3359,roomDoor,1123,1
3360,corridor,-1,1
3361,stairs,-1,1
3363,roomDoor,1127,1
3364,stairs,-1,1
3366,stairs,-1,1
3367,roomDoor,1175,1
3368,corridor,-1,1
3369,corridor,-1,1
3370,corridor,-1,1
3371,roomDoor,1190,1
3372,corridor,-1,1
3373,elevator,-1,1
3374,corridor,-1,1
3375,roomDoor,1186,1
3376,corridor,-1,1
3377,stairs,-1,1
3378,corridor,-1,1
3380,corridor,-1,1
3381,roomDoor,1179,1
3382,corridor,-1,1
3383,roomDoor,1178,1
3384,corridor,-1,1
3385,roomDoor,1177,1
3386,corridor,-1,1
3387,roomDoor,1176,1
3388,corridor,-1,1
3389,corridor,-1,1
3390,roomDoor,1173,1
3391,roomDoor,1172,1
3393,roomDoor,1171,1
3394,corridor,-1,1
3395,roomDoor,1191,1
3396,roomDoor,1189,1
3397,corridor,-1,1
3398,roomDoor,1168,1
3399,roomDoor,1188,1
3400,corridor,-1,1
3401,roomDoor,1187,1
3402,roomDoor,1169,1
3404,roomDoor,1170,1
3405,corridor,-1,1
3406,elevator,-1,1
3407,roomDoor,1166,1
3408,corridor,-1,1
3409,roomDoor,1185,1
3410,corridor,-1,1
3411,roomDoor,1167,1
3412,corridor,-1,1
3413,roomDoor,1174,1
3414,corridor,-1,1
3415,roomDoor,1183,1
3417,roomDoor,1184,1
3418,corridor,-1,1
3419,roomDoor,1165,1
3420,corridor,-1,1
3421,roomDoor,1182,1
3422,corridor,-1,1
3423,roomDoor,1181,1
3424,corridor,-1,1
3425,roomDoor,1218,1
3426,corridor,-1,1
3427,roomDoor,1195,1
3428,corridor,-1,1
3430,corridor,-1,1
3431,roomDoor,1199,1
3432,corridor,-1,1
3433,elevator,-1,1
3434,corridor,-1,1
3435,roomDoor,1209,1
3436,roomDoor,1212,1
3437,corridor,-1,1
3438,roomDoor,1219,1
3439,corridor,-1,1
3440,roomDoor,1193,1
3441,corridor,-1,1
3443,roomDoor,1192,1
3444,corridor,-1,1
3445,roomDoor,1208,1
20,corridor,-1,1
21,roomDoor,169,1
22,corridor,-1,1
81,buildingExit,1708,1
82,corridor,-1,1
83,corridor,-1,1
284,corridor,-1,1
383,roomDoor,14,1
421,roomDoor,67,1
485,corridor,-1,1
486,stairs,-1,1
487,stairs,-1,1
488,corridor,-1,1
489,corridor,-1,1
491,roomDoor,33,1
492,corridor,-1,1
493,roomDoor,61,1
678,stairs,-1,1
679,corridor,-1,1
680,corridor,-1,1
817,corridor,-1,1
819,corridor,-1,1
821,corridor,-1,1
823,corridor,-1,1
984,roomDoor,225,1
1029,corridor,-1,1
1258,corridor,-1,1
1259,roomDoor,268,1
1260,roomDoor,268,1
1261,roomDoor,268,1
1262,roomDoor,253,1
1263,corridor,-1,1
1264,roomDoor,578,1
1265,roomDoor,577,1
1266,stairs,-1,1
1268,corridor,-1,1
1269,corridor,-1,1
1881,roomDoor,765,1
1882,corridor,-1,1
1883,roomDoor,778,1
1979,corridor,-1,1
2003,roomDoor,753,1
2004,corridor,-1,1
2005,roomDoor,719,1
3446,corridor,-1,1
3447,roomDoor,1217,1
3448,corridor,-1,1
3450,corridor,-1,1
3451,roomDoor,1206,1
3452,roomDoor,1207,1
3453,roomDoor,1207,1
3454,roomDoor,1194,1
3455,corridor,-1,1
822,roomDoor,393,1
3457,roomDoor,1198,1
3458,corridor,-1,1
3459,roomDoor,1201,1
3460,corridor,-1,1
3461,roomDoor,1200,1
3462,corridor,-1,1
3464,corridor,-1,1
3465,corridor,-1,1
3466,corridor,-1,1
3467,roomDoor,1205,1
3468,roomDoor,1222,1
3469,roomDoor,1204,1
3470,corridor,-1,1
3471,roomDoor,1203,1
3472,corridor,-1,1
3473,roomDoor,1202,1
3474,corridor,-1,1
3475,roomDoor,1215,1
3477,stairs,-1,1
87,roomDoor,141,1
88,corridor,-1,1
89,corridor,-1,1
90,corridor,-1,1
91,elevator,-1,1
92,corridor,-1,1
93,roomDoor,127,1
94,roomDoor,128,1
95,corridor,-1,1
96,corridor,-1,1
97,roomDoor,124,1
98,corridor,-1,1
307,corridor,-1,1
308,roomDoor,28,1
310,roomDoor,21,1
311,corridor,-1,1
312,roomDoor,20,1
514,roomDoor,34,1
515,roomDoor,39,1
517,corridor,-1,1
519,roomDoor,39,1
520,roomDoor,39,1
521,roomDoor,46,1
522,corridor,-1,1
524,corridor,-1,1
525,corridor,-1,1
526,roomDoor,31,1
848,corridor,-1,1
849,corridor,-1,1
850,corridor,-1,1
851,corridor,-1,1
852,corridor,-1,1
853,corridor,-1,1
854,corridor,-1,1
855,corridor,-1,1
856,stairs,-1,1
857,corridor,-1,1
858,roomDoor,350,1
859,corridor,-1,1
861,corridor,-1,1
862,roomDoor,341,1
1046,roomDoor,245,1
1047,roomDoor,245,1
1048,corridor,-1,1
1049,roomDoor,245,1
1050,corridor,-1,1
1051,roomDoor,247,1
1052,corridor,-1,1
1054,corridor,-1,1
1326,roomDoor,556,1
1328,corridor,-1,1
1329,roomDoor,553,1
1330,corridor,-1,1
1331,stairs,-1,1
1332,corridor,-1,1
1333,roomDoor,514,1
1334,corridor,-1,1
1335,roomDoor,513,1
1336,corridor,-1,1
1337,roomDoor,508,1
1338,corridor,-1,1
1339,roomDoor,512,1
1340,corridor,-1,1
1342,corridor,-1,1
1343,roomDoor,505,1
1344,corridor,-1,1
1345,roomDoor,525,1
1346,corridor,-1,1
1347,roomDoor,503,1
1348,corridor,-1,1
1349,roomDoor,524,1
1350,corridor,-1,1
1351,stairs,-1,1
1352,corridor,-1,1
39,roomDoor,150,1
40,corridor,-1,1
41,roomDoor,149,1
42,roomDoor,151,1
43,corridor,-1,1
99,elevator,-1,1
100,corridor,-1,1
101,elevator,-1,1
102,corridor,-1,1
313,roomDoor,22,1
314,corridor,-1,1
315,corridor,-1,1
316,corridor,-1,1
319,corridor,-1,1
320,corridor,-1,1
321,corridor,-1,1
322,corridor,-1,1
323,corridor,-1,1
527,roomDoor,31,1
528,roomDoor,35,1
529,corridor,-1,1
530,roomDoor,44,1
531,corridor,-1,1
532,roomDoor,49,1
533,corridor,-1,1
534,corridor,-1,1
535,roomDoor,41,1
537,corridor,-1,1
538,roomDoor,42,1
539,corridor,-1,1
863,roomDoor,342,1
864,corridor,-1,1
865,roomDoor,343,1
866,corridor,-1,1
868,corridor,-1,1
869,roomDoor,339,1
870,corridor,-1,1
871,roomDoor,338,1
873,roomDoor,340,1
874,corridor,-1,1
875,roomDoor,344,1
1056,roomDoor,245,1
1057,roomDoor,246,1
1058,corridor,-1,1
1059,roomDoor,248,1
1060,roomDoor,246,1
1061,corridor,-1,1
1062,corridor,-1,1
1353,roomDoor,500,1
1354,corridor,-1,1
1355,roomDoor,520,1
1356,corridor,-1,1
1357,roomDoor,518,1
1358,corridor,-1,1
1359,stairs,-1,1
1360,corridor,-1,1
1361,corridor,-1,1
1362,corridor,-1,1
1363,corridor,-1,1
1364,corridor,-1,1
1365,roomDoor,510,1
1366,corridor,-1,1
1367,corridor,-1,1
1368,corridor,-1,1
1370,roomDoor,516,1
1371,corridor,-1,1
1372,stairs,-1,1
1373,corridor,-1,1
1374,roomDoor,522,1
1375,corridor,-1,1
1376,roomDoor,519,1
1377,corridor,-1,1
1378,roomDoor,517,1
1379,corridor,-1,1
46,corridor,-1,1
47,corridor,-1,1
48,roomDoor,148,1
49,corridor,-1,1
103,stairs,-1,1
104,corridor,-1,1
105,corridor,-1,1
106,corridor,-1,1
107,roomDoor,138,1
108,corridor,-1,1
109,stairs,-1,1
324,stairs,-1,1
326,roomDoor,27,1
327,corridor,-1,1
329,roomDoor,20,1
330,corridor,-1,1
331,roomDoor,20,1
332,roomDoor,19,1
333,roomDoor,18,1
334,roomDoor,19,1
335,corridor,-1,1
340,corridor,-1,1
341,roomDoor,18,1
540,roomDoor,47,1
541,corridor,-1,1
542,roomDoor,48,1
543,corridor,-1,1
544,buildingExit,1709,1
545,corridor,-1,1
546,corridor,-1,1
547,buildingExit,1709,1
548,corridor,-1,1
549,roomDoor,188,1
550,corridor,-1,1
551,roomDoor,172,1
876,corridor,-1,1
878,corridor,-1,1
879,roomDoor,336,1
880,corridor,-1,1
881,roomDoor,344,1
1064,corridor,-1,1
1065,roomDoor,311,1
1066,corridor,-1,1
1067,roomDoor,312,1
1068,corridor,-1,1
1069,roomDoor,315,1
1070,corridor,-1,1
1071,roomDoor,313,1
1381,corridor,-1,1
1382,roomDoor,511,1
1383,roomDoor,498,1
1384,corridor,-1,1
1385,roomDoor,495,1
1386,corridor,-1,1
1387,roomDoor,515,1
1388,corridor,-1,1
1389,roomDoor,496,1
1390,corridor,-1,1
1391,roomDoor,507,1
1392,corridor,-1,1
1394,corridor,-1,1
1395,stairs,-1,1
1396,corridor,-1,1
1397,roomDoor,509,1
1398,corridor,-1,1
1399,roomDoor,506,1
1400,corridor,-1,1
1401,roomDoor,502,1
1402,roomDoor,499,1
1403,corridor,-1,1
1404,roomDoor,523,1
1405,elevator,-1,1
1407,roomDoor,494,1
1408,corridor,-1,1
51,corridor,-1,1
52,roomDoor,145,1
53,corridor,-1,1
54,roomDoor,155,1
110,corridor,-1,1
111,roomDoor,140,1
112,corridor,-1,1
113,elevator,-1,1
114,corridor,-1,1
115,corridor,-1,1
116,corridor,-1,1
117,roomDoor,133,1
118,roomDoor,125,1
343,roomDoor,17,1
344,roomDoor,23,1
345,roomDoor,17,1
347,corridor,-1,1
348,roomDoor,23,1
349,corridor,-1,1
350,roomDoor,15,1
351,corridor,-1,1
352,roomDoor,16,1
353,corridor,-1,1
354,corridor,-1,1
356,corridor,-1,1
358,corridor,-1,1
359,roomDoor,29,1
360,corridor,-1,1
552,corridor,-1,1
553,corridor,-1,1
554,corridor,-1,1
555,corridor,-1,1
556,corridor,-1,1
557,corridor,-1,1
558,corridor,-1,1
559,roomDoor,174,1
560,corridor,-1,1
561,roomDoor,174,1
562,corridor,-1,1
563,roomDoor,174,1
882,corridor,-1,1
883,roomDoor,348,1
884,corridor,-1,1
885,roomDoor,348,1
886,corridor,-1,1
887,corridor,-1,1
888,roomDoor,349,1
889,roomDoor,345,1
891,corridor,-1,1
1072,corridor,-1,1
1073,corridor,-1,1
1074,corridor,-1,1
1075,roomDoor,314,1
1076,elevator,-1,1
1077,corridor,-1,1
1410,corridor,-1,1
1411,roomDoor,521,1
1412,corridor,-1,1
1413,corridor,-1,1
1414,corridor,-1,1
1415,corridor,-1,1
1416,corridor,-1,1
1417,corridor,-1,1
1419,corridor,-1,1
1420,stairs,-1,1
1421,stairs,-1,1
1422,corridor,-1,1
1423,corridor,-1,1
1424,corridor,-1,1
1425,corridor,-1,1
1426,corridor,-1,1
1427,corridor,-1,1
1428,corridor,-1,1
1430,corridor,-1,1
1431,corridor,-1,1
57,corridor,-1,1
58,corridor,-1,1
119,corridor,-1,1
120,corridor,-1,1
121,corridor,-1,1
122,roomDoor,136,1
123,corridor,-1,1
124,corridor,-1,1
125,roomDoor,135,1
126,corridor,-1,1
127,roomDoor,131,1
128,corridor,-1,1
129,roomDoor,129,1
361,roomDoor,24,1
363,roomDoor,29,1
364,roomDoor,25,1
365,roomDoor,25,1
366,corridor,-1,1
367,roomDoor,26,1
369,stairs,-1,1
371,corridor,-1,1
380,corridor,-1,1
565,corridor,-1,1
566,roomDoor,174,1
567,stairs,-1,1
568,corridor,-1,1
570,corridor,-1,1
571,corridor,-1,1
572,corridor,-1,1
573,corridor,-1,1
574,corridor,-1,1
575,corridor,-1,1
576,roomDoor,181,1
577,roomDoor,179,1
578,corridor,-1,1
579,roomDoor,182,1
580,corridor,-1,1
892,roomDoor,345,1
893,corridor,-1,1
894,corridor,-1,1
895,corridor,-1,1
896,stairs,-1,1
899,corridor,-1,1
900,elevator,-1,1
901,corridor,-1,1
1079,corridor,-1,1
1080,roomDoor,307,1
1081,corridor,-1,1
1082,stairs,-1,1
1083,roomDoor,302,1
1084,corridor,-1,1
1085,roomDoor,301,1
1086,corridor,-1,1
1432,corridor,-1,1
1433,corridor,-1,1
1434,stairs,-1,1
1436,corridor,-1,1
1437,roomDoor,546,1
1438,corridor,-1,1
1439,corridor,-1,1
1440,roomDoor,546,1
1441,corridor,-1,1
1442,corridor,-1,1
1443,corridor,-1,1
1444,roomDoor,552,1
1445,corridor,-1,1
1446,roomDoor,543,1
1447,corridor,-1,1
1449,corridor,-1,1
1450,roomDoor,552,1
1451,corridor,-1,1
1452,roomDoor,551,1
1453,corridor,-1,1
1454,corridor,-1,1
1455,roomDoor,550,1
60,stairs,-1,1
61,roomDoor,144,1
62,corridor,-1,1
130,corridor,-1,1
132,corridor,-1,1
134,corridor,-1,1
135,corridor,-1,1
136,corridor,-1,1
137,stairs,-1,1
138,roomDoor,132,1
139,corridor,-1,1
140,corridor,-1,1
372,corridor,-1,1
